country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,OBSERVED_COUNT,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_ENTROPY,QSSI_CRITIC,QSSI_PCA,QSSI_SCORE,RANK_ENTROPY,RANK_CRITIC,RANK_PCA
Thailand,0.7226189440159491,0.4707354303628075,0.5486406117247239,0.3676399120567997,True,True,True,True,False,False,False,False,4,1.0,A,0.7612248700699832,0.4483262896037678,0.5544889276753572,0.3794128819971291,0.5736974738096445,0.553819553821193,0.5767107272981459,0.5680759183096612,52.0,61.0,60.0
Timor-Leste,0.080396456441294,0.3399575702057176,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.0790193261824949,0.3003950641039205,0.622668266608487,0.3559270285438891,0.2741765445930819,0.3305341170564367,0.303788963482173,0.3028332083772305,163.0,157.0,161.0
Togo,0.2933923915391562,0.3481284803612382,0.615016992353441,0.3385973020780932,True,True,False,True,False,False,True,False,3,0.75,B,0.3052758191589574,0.309637704649525,0.622668266608487,0.3287372761336887,0.3600686170858466,0.3940533706912755,0.3841368051766834,0.3794195976512685,128.0,125.0,129.0
Tonga,0.1486992011236551,0.4975214161763795,0.615016992353441,0.354179974671984,True,True,False,True,False,False,True,False,3,0.75,B,0.1515744172709579,0.4786256361664315,0.622668266608487,0.3559270285438891,0.3451824625913055,0.3894548353479035,0.3782029374391261,0.3709467451261117,133.0,129.0,135.0
Trinidad and Tobago,0.3066373395088269,0.4455109750341536,0.615016992353441,0.1895207317474974,True,True,False,True,False,False,True,False,3,0.75,B,0.3193453622039762,0.4197932903265837,0.622668266608487,0.0686179023210187,0.3362532506331205,0.3609445010149232,0.3841611687965552,0.360452973481533,141.0,144.0,128.0
Tunisia,0.4144454671830577,0.4221027110740237,0.796516567544605,0.2013285318234645,True,True,True,True,False,False,False,False,4,1.0,A,0.4338653358866806,0.3933147015938548,0.8090978509872369,0.0892209894128029,0.4083024163224009,0.4429839653570909,0.4647768000645942,0.4386877272480286,107.0,97.0,94.0
Turkmenistan,0.1431475143387359,0.1742850609877841,0.615016992353441,0.1501952428715164,True,True,False,True,False,False,True,False,3,0.75,B,0.1456770972987131,0.1129922629661395,0.622668266608487,0.0,0.1800839071874759,0.2289797338479494,0.2292981175833312,0.2127872528729189,188.0,183.0,177.0
Tuvalu,0.0953299627086195,0.5357063741251519,0.615016992353441,0.5408179286813268,True,True,False,True,False,False,True,False,3,0.75,B,0.0948825526536231,0.5218190912224844,0.622668266608487,0.6815861688026609,0.4025267800816774,0.4569268551227644,0.4131583290147754,0.4242039880730724,110.0,94.0,115.0
Türkiye,0.6721103858304366,0.3942686577959002,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.7075717839906595,0.3618298187007191,0.622668266608487,0.3559270285438891,0.5374010589584991,0.531954409256447,0.5468159448344665,0.5387238043498042,64.0,69.0,70.0
Uganda,0.3485503866280423,0.3342418160529067,0.2831350892098555,0.3680186843247699,True,True,True,True,False,False,False,False,4,1.0,A,0.3638678036618089,0.2939296079826359,0.2817715719428383,0.3800737907163432,0.3381174388191485,0.3317255232473856,0.3278165625039478,0.3325531748568273,139.0,156.0,153.0
Ukraine,0.7157303056524923,0.3602563960267648,0.8937977909940527,0.2106964565756289,True,True,True,True,False,False,False,False,4,1.0,A,0.753907363485725,0.3233563679233014,0.9090214901276316,0.1055668089809172,0.5371360962281391,0.5541805205444243,0.5867513800766768,0.5593559989497469,65.0,60.0,56.0
United Arab Emirates,0.7817914268610413,0.7280314666812258,0.840696686491079,0.6142531708339929,True,True,True,True,False,False,False,False,4,1.0,A,0.8240812736116244,0.7393703388267536,0.8544780189811279,0.8097211880224644,0.8055776651310846,0.8109910522384417,0.806345684652142,0.8076381340072227,15.0,12.0,19.0
United Kingdom of Great Britain and Northern Ireland,0.9240477396822298,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.975194084416659,0.4443531958935565,0.622668266608487,0.3559270285438891,0.6628545975069465,0.6294625639386473,0.6655602145808119,0.6526257920088019,36.0,43.0,40.0
United Republic of Tanzania,0.4235684629791386,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.443556305028002,0.4443531958935565,0.622668266608487,0.3559270285438891,0.4525496240116382,0.4699291415655103,0.4740812376682499,0.4655200010817995,93.0,92.0,93.0
United States of America,0.947399817300537,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,1.0,0.4443531958935565,0.622668266608487,0.3559270285438891,0.6726673076293918,0.6369063024416939,0.6744945144395229,0.6613560415035361,32.0,40.0,38.0
Uruguay,0.6743093254595549,0.7147129937076987,0.8141461342395921,0.3008470431696006,True,True,True,True,False,False,False,False,4,1.0,A,0.7099076237263928,0.7243049598215165,0.8272062834078759,0.2628679467899351,0.6359121093330098,0.6397573952215935,0.6814019610768766,0.6523571552104933,41.0,39.0,36.0
Uzbekistan,0.6344231222816007,0.3713456332124479,0.5398258283772303,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.6675382120986818,0.3359001153494031,0.5454347114650376,0.3559270285438891,0.5035474418519256,0.4944782097831199,0.507236178582285,0.5017539434057768,77.0,86.0,83.0
Vanuatu,0.2438007646197809,0.4440861468859525,0.615016992353441,0.3388281329013901,True,True,False,True,False,False,True,False,3,0.75,B,0.2525967500367242,0.4181815758220271,0.622668266608487,0.3291400461268505,0.3650796953687789,0.400962540513136,0.3946215954679323,0.3868879437832825,124.0,120.0,121.0
"Venezuela, Bolivarian Republic of",0.2070694831611816,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.2135786771259165,0.4443531958935565,0.622668266608487,0.3559270285438891,0.361575203427611,0.4009176463879757,0.3912506289140957,0.3845811595765608,127.0,121.0,124.0
Viet Nam,0.6580034498101853,0.4389350895634804,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.6925865878219208,0.4123548845042616,0.622668266608487,0.3559270285438891,0.5434657984928013,0.5379885606671596,0.5551057916457512,0.5455200502685708,63.0,68.0,67.0
Yemen,0.0285386873063819,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.0239330308846181,0.4443531958935565,0.622668266608487,0.3559270285438891,0.286555285444845,0.3440089387001392,0.3229463139725149,0.3178368460391664,158.0,152.0,156.0
Zambia,0.4928847042832384,0.3785506754166776,0.615016992353441,0.4380475743788147,True,True,False,True,False,False,True,False,3,0.75,B,0.5171879903302125,0.3440502007061258,0.622668266608487,0.5022651651842323,0.4891076365954682,0.5050366689792776,0.4930542651214582,0.4957328568987347,84.0,84.0,89.0
Zimbabwe,0.2595193682963511,0.2235026631873492,0.1503823279524214,0.2160812941167516,True,True,True,True,False,False,False,False,4,1.0,A,0.2692939519843279,0.1686654495498621,0.145412894076579,0.1149626554655362,0.1934367154228065,0.1803757713859415,0.1922463448480213,0.1886862772189231,185.0,191.0,186.0
