PQC_NORM,AI_NORM,LEGAL_NORM,RES_NORM
-0.0049840428986482315,0.011876359998693705,0.03957015193095487,0.004393199338579389
0.0020485172732191597,-0.012082193210298589,0.07040858055415691,0.0021072051783201672
0.04221011890904705,-0.0014027802923625148,0.01780440642568261,0.003920142214147843
0.0015653318829704104,-0.010730055686838347,0.06216916601793774,0.0018377972216342532
0.015986130755329793,0.016380709838951183,0.024623142104076064,-0.0044148268311681865
0.0017689783610560302,-0.004428545487013605,0.0538151694821604,0.0019401005400418695
0.0017441358451408089,-0.004518236530620224,0.05329905456182216,0.0019170775655675783
0.05904129365888259,-0.0168109538389797,-0.0034442925062636446,0.0011876629889856682
0.0017022147343331855,-0.004615369793664334,0.05312522481414541,0.0018935897610146489
-0.018057003344680005,0.10824909656525969,-0.04034591430377035,-0.00040951374826400465
0.0016406988150188483,-0.004810710222694334,0.05291914075417491,0.001866065813072534
-0.020607801042354584,0.11479801430610236,-0.040709207674702576,-0.0009496877173532093
0.001152294833924655,-0.0018620834403935411,0.04803140852908713,0.0017605943998966493
0.007740677427114904,0.001647540758930255,0.029655004619463472,0.006338630819787945
0.04173507184562169,0.002719494097772344,0.0049150970289742095,-0.011097222747344886
0.0022783670113391465,0.09697049637759639,-0.04267424907367759,-0.007570560244842134
0.0001720978688278614,-0.004027444020976853,0.04223155326312845,0.0013486514522965045
0.010467504604870448,-0.07686519515189195,0.07379341352215862,0.0018090746072240856
-0.00016775168066223803,-0.0054557371901677925,0.04030807876586928,0.0011620332979141383
-0.020645950222493218,0.11055628583034426,-0.04456693553303346,-0.00558076587305559
-0.00016970369934328586,-0.0026231083408996395,0.03033935974287882,0.001070675438872841
0.04718360670057829,-0.003957149404482733,-0.008025827960492468,-0.012475317656381891
-0.05155564897663793,-0.004056306301553429,0.030798726763930112,0.024024810863965896
0.01073563221094063,0.009310874572820082,0.005887454181640403,-0.003636153324965023
0.005387298886964712,0.01593968854402272,0.002706479060676373,-0.008382684838994297
-0.014661435476200212,-0.014633582496789232,0.0411715885225276,0.00749767164623813
