country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,OBSERVED_COUNT,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_ENTROPY,QSSI_CRITIC,QSSI_PCA,QSSI_SCORE,RANK_ENTROPY,RANK_CRITIC,RANK_PCA,QSSI_KNN_SCORE,KNN_RANK,QSSI_TIER,QSSI_RANK,QSSI_NO_RES,QSSI_NO_RES_RANK,ORIGINAL_TIER,LODO_TIER,TIER_CHANGED
Samoa,0.1674640510953324,0.6132492421239146,0.2811798548661969,0.2420002829906095,True,True,False,True,False,False,True,False,3,0.75,B,0.1715075166696412,0.6095328026874902,0.2797632282557118,0.1601879456689141,0.3423553617644116,0.3773527982893138,0.3945945127139715,0.2973514634174724,135.0,133.0,122.0,0.2973514634174724,134,Emerging,134,0.33018010037685,121.0,Tier 4,Tier 4,False
State of Palestine,0.3183988206584764,0.3709208575187797,0.2386878297759329,0.2884471514796717,True,False,False,False,False,True,True,True,1,0.25,D,0.3318390817479939,0.3354196243178829,0.2361170072183031,0.2412317362534545,0.4083565877155935,0.4364051301824626,0.4338442559365024,0.2945162644832679,106.0,102.0,107.0,0.2945162644832679,135,Emerging,135,0.30726935263324456,126.0,Tier 4,Tier 4,False
Cuba,0.277986343757603,0.3419236346590867,0.2786286152324228,0.3289026290980928,True,True,False,False,False,False,True,True,2,0.5,C,0.2889106320013692,0.3026190057072563,0.2771426901961921,0.3118213230816165,0.3577331015694209,0.3939816596822973,0.379987576288619,0.2940675692343232,130.0,126.0,133.0,0.2940675692343232,136,Emerging,136,0.28981839606287274,128.0,Tier 4,Tier 4,False
Palau,0.1577879901230943,0.620845503984753,0.2063523785688123,0.2808227510044284,True,True,False,False,False,False,True,True,2,0.5,C,0.1612290499918657,0.6181254216899862,0.2029032395117199,0.2279281415107045,0.3821131550540496,0.4214278114593451,0.4194701579103438,0.2922634747954487,117.0,112.0,111.0,0.2922634747954487,137,Emerging,137,0.3076614562320078,125.0,Tier 4,Tier 4,False
Gambia (Republic of The),0.187906560302883,0.4616492581570636,0.2068154202465683,0.3556899073661041,True,False,False,False,False,True,True,True,1,0.25,D,0.1932227218861837,0.4380483374497581,0.2033788586278703,0.35856166620709,0.3535228061128708,0.3948092482812736,0.3839190628845633,0.2858344525946513,131.0,124.0,130.0,0.2858344525946513,138,Emerging,138,0.26842796337696756,136.0,Tier 4,Tier 4,False
Grenada,0.0975655311481084,0.5567795170459108,0.2248974002371201,0.3638131436347989,True,True,False,True,False,False,True,False,3,0.75,B,0.097257301611603,0.5456562747767704,0.2219519930874575,0.3727356650243379,0.343194169774718,0.3910224462514236,0.3790521242430026,0.2845170176160677,134.0,128.0,134.0,0.2845170176160677,139,Emerging,139,0.2634028175988122,141.0,Tier 4,Tier 4,False
Congo,0.1002223309068626,0.4874476470613434,0.2300339847068818,0.3927066496537002,True,False,True,False,False,True,False,True,2,0.5,C,0.1000795066254229,0.4672305498054852,0.2272281007963345,0.4231511037228678,0.255940529117328,0.2641584998983395,0.2575109281621436,0.2776508125428595,169.0,170.0,167.0,0.2776508125428596,140,Emerging,140,0.2428268570550132,151.0,Tier 4,Tier 4,False
Bolivia (Plurinational State of),0.225132330701489,0.3431697195807738,0.2656699848292554,0.3297322811287891,True,False,False,False,False,True,True,True,1,0.25,D,0.2327660692973247,0.3040285322840074,0.263832069068645,0.3132689587914301,0.3691653412216035,0.4066753830616941,0.398161315785947,0.2720485327699667,121.0,116.0,119.0,0.2720485327699668,141,Emerging,141,0.26218285986086176,142.0,Tier 4,Tier 4,False
Tonga,0.1486992011236551,0.4975214161763795,0.1656545864119484,0.354179974671984,True,True,False,True,False,False,True,False,3,0.75,B,0.1515744172709579,0.4786256361664315,0.1610999875264434,0.3559270285438891,0.3451824625913055,0.3894548353479035,0.3782029374391261,0.2712274391803627,133.0,129.0,135.0,0.2712274391803627,142,Emerging,142,0.25095548847900506,145.0,Tier 4,Tier 4,False
Dominica,0.103263733174511,0.5592302091456025,0.2246578419191365,0.3122368462693197,True,True,False,True,False,False,True,False,3,0.75,B,0.1033102584728355,0.5484284097940793,0.2217059277310559,0.2827416831093202,0.3270356688201405,0.3725577965429882,0.3699143738625845,0.2698768895251699,146.0,137.0,136.0,0.26987688952517,143,Emerging,143,0.26679783727378636,137.0,Tier 4,Tier 4,False
Marshall Islands,0.07196940804226,0.5074425213986395,0.173441418736917,0.4184476940783732,True,True,False,False,False,False,True,True,2,0.5,C,0.0700676322638654,0.4898480346066486,0.1690983308418033,0.468065903829829,0.3156037908226937,0.3673354221255696,0.3518868948183333,0.2686068243932714,151.0,140.0,144.0,0.2686068243932715,144,Emerging,144,0.22086840375085376,159.0,Tier 4,Tier 5,True
Nauru,0.1213986273286956,0.5061455163677087,0.0972812234494477,0.3913675956910259,True,True,True,False,False,False,False,True,3,0.75,B,0.1225741826878208,0.4883809090284001,0.0908694229300752,0.4208146273906059,0.2543456286199753,0.2446714080326074,0.2455187168987005,0.2607095829585487,170.0,180.0,172.0,0.2607095829585487,145,Emerging,145,0.22239013427934426,157.0,Tier 4,Tier 5,True
Gabon,0.2365812559561215,0.2957377032633009,0.2057975438798119,0.356241865601403,True,True,False,True,False,False,True,False,3,0.75,B,0.2449277740513268,0.2503751364160514,0.2023333340430139,0.359524762086062,0.3287018433004305,0.3707280577798411,0.35047617967961,0.2591576269692618,145.0,138.0,145.0,0.2591576269692618,146,Emerging,146,0.23513581493435673,155.0,Tier 4,Tier 4,False
Belarus,0.2819800950948946,0.273840813735871,0.263514609144527,0.2848265978025346,True,True,False,False,False,False,True,True,2,0.5,C,0.2931530236272022,0.2256061602412118,0.2616181476715246,0.2349143373941733,0.3411316187153628,0.3792029909796325,0.3606530810707813,0.2589565294512873,136.0,131.0,142.0,0.2589565294512874,147,Emerging,147,0.26471077378466384,139.0,Tier 4,Tier 4,False
Belize,0.1586499781736748,0.4261964513288163,0.2137302288891318,0.3316058894347962,True,True,False,True,False,False,True,False,3,0.75,B,0.1621447031155854,0.3979453937617958,0.2104814917879421,0.3165381634575154,0.3218053771156329,0.3666810902854436,0.3548717556322326,0.2587353727085568,147.0,141.0,143.0,0.2587353727085569,148,Emerging,148,0.24490088622203357,150.0,Tier 4,Tier 4,False
Angola,0.2274411567617198,0.2977401710398435,0.2920560747663551,0.3009719446820423,True,True,True,True,False,False,False,False,4,1.0,A,0.2352186366997987,0.2526402561530779,0.290934875095451,0.2630858838080228,0.2538602137168416,0.2597790370873347,0.2567590693169062,0.2567994400403608,171.0,173.0,168.0,0.2567994400403608,149,Emerging,149,0.2552948462270669,144.0,Tier 4,Tier 4,False
Eswatini,0.2420047419047426,0.3150557358363591,0.2300339847068818,0.3116925743909469,True,True,True,False,False,False,False,True,3,0.75,B,0.2506889117457074,0.2722270020861715,0.2272281007963345,0.2817919989311009,0.2746628255267127,0.2734771282776378,0.2651273416232722,0.2567722496935739,161.0,167.0,166.0,0.2567722496935739,150,Emerging,150,0.2507840373903642,146.0,Tier 4,Tier 4,False
Cameroon,0.3436592294366638,0.2599941544673645,0.2380416182682634,0.2200696394748562,True,True,False,True,False,False,True,False,3,0.75,B,0.3586721360909258,0.209943315840726,0.2354532428945094,0.1219218033369835,0.3133790762522661,0.3413615753195586,0.3486263149101833,0.2507999643071714,154.0,153.0,146.0,0.2507999643071714,151,Emerging,151,0.28164558877007273,132.0,Tier 4,Tier 4,False
Papua New Guinea,0.2404834352674859,0.326978853742806,0.2125324286294634,0.2943451605370392,True,True,False,True,False,False,True,False,3,0.75,B,0.2490728926215425,0.2857140054792625,0.2092511561006902,0.2515230007985244,0.3156745445079773,0.3543049182749712,0.3470585205530118,0.2496961521700742,150.0,146.0,149.0,0.2496961521700743,152,Emerging,152,0.24925891527656538,148.0,Tier 4,Tier 4,False
Bahamas,0.2715555655237825,0.3518654476572236,0.186169890465428,0.2469938778634766,True,False,False,False,False,True,True,True,1,0.25,D,0.2820794906951979,0.3138648280409303,0.1821725415754849,0.1689011241953843,0.3886727166981326,0.4214733135127204,0.4159224378194129,0.2462316468976323,115.0,111.0,113.0,0.2462316468976323,153,Emerging,153,0.26473988944886784,138.0,Tier 4,Tier 4,False
Guatemala,0.2618465087617673,0.3121409483360726,0.159303313508921,0.2923819781985882,True,True,True,True,False,False,False,False,4,1.0,A,0.2717659739979253,0.2689298989949366,0.1545761972291916,0.2480975010072056,0.2480408249281827,0.2352534255188894,0.2403040051189544,0.2411994185220088,172.0,182.0,175.0,0.2411994185220088,154,Emerging,154,0.23954843545202456,153.0,Tier 4,Tier 4,False
Lao People's Democratic Republic,0.2653457711590519,0.3164787532445576,0.2237744783437198,0.2329903592567963,True,False,False,True,False,True,True,False,2,0.5,C,0.2754830911234248,0.2738366683465733,0.2207985696612268,0.144466791670388,0.3409231304719848,0.3704816069374094,0.3851883981977031,0.2379738006218235,137.0,139.0,127.0,0.2379738006218235,155,Emerging,155,0.260353714030367,143.0,Tier 4,Tier 4,False
Mauritania,0.2519152571237976,0.3001384654321052,0.159303313508921,0.2913083184900348,True,True,True,False,False,False,False,True,3,0.75,B,0.2612164291653379,0.2553531207628101,0.1545761972291916,0.246224103393768,0.263663324187818,0.2542506639048677,0.2472871591041963,0.2338813801780091,167.0,175.0,171.0,0.2338813801780092,156,Emerging,156,0.23092727994646642,156.0,Tier 4,Tier 4,False
Chad,0.1065065938991995,0.2007546910387879,0.2212192013593882,0.4842051068569534,True,True,True,True,False,False,False,False,4,1.0,A,0.1067550110426064,0.1429337592352257,0.2181738845860149,0.5828041017745066,0.2340771693794999,0.2535711765696129,0.2065614540609396,0.2314032666700174,174.0,176.0,181.0,0.2314032666700175,157,Emerging,157,0.1472991941569848,181.0,Tier 5,Tier 5,False
Tajikistan,0.304365142258967,0.273922688120869,0.1238317757009345,0.2572818717583491,True,True,True,False,False,False,False,True,3,0.75,B,0.3169317040237492,0.225698773609371,0.118141158503327,0.1868523456635747,0.273068260246127,0.2553262235110818,0.2507647686187528,0.2270682946536962,164.0,174.0,170.0,0.2270682946536963,158,Emerging,158,0.23669355661142574,154.0,Tier 5,Tier 4,True
Mozambique,0.1701757940696429,0.2754857281360427,0.2743203058623619,0.304062619669409,True,True,True,False,False,False,False,True,3,0.75,B,0.1743880855168314,0.2274668284213415,0.2727173557325188,0.2684787127454572,0.2408423802548346,0.2530656033467835,0.2362030739565206,0.2264824613282356,173.0,177.0,176.0,0.2264824613282357,159,Emerging,159,0.21643110281789155,162.0,Tier 5,Tier 5,False
Lebanon,0.3142402396745158,0.2330648139015806,0.1769328802039082,0.2406737469416716,True,True,True,False,False,False,False,True,3,0.75,B,0.3274215986220496,0.1794818115232982,0.1726846296498309,0.1578733114804267,0.2746253195621591,0.2630066339245648,0.2548313079906701,0.2259065755427814,162.0,172.0,169.0,0.2259065755427814,160,Emerging,160,0.24218961759160637,152.0,Tier 5,Tier 4,True
Democratic People's Republic of Korea,0.0935156255883958,0.3756392477499287,0.1382139479414622,0.3900576075720149,True,False,False,False,False,True,True,True,1,0.25,D,0.0929552597514828,0.3407568981380995,0.1329139886349741,0.4185288672039883,0.3138590598852639,0.3647210716934247,0.3478059200427413,0.223660918170814,153.0,142.0,147.0,0.2236609181708141,161,Emerging,161,0.17702133602218684,170.0,Tier 5,Tier 5,False
Sierra Leone,0.143991187984131,0.2853842964313312,0.1758284239132169,0.3788767527858566,True,True,False,True,False,False,True,False,3,0.75,B,0.1465732958113094,0.2386637338979798,0.1715501734009873,0.3990197187226659,0.2954459736532614,0.3479270731773653,0.3171759977635696,0.2227214145058706,157.0,149.0,157.0,0.2227214145058706,162,Emerging,162,0.1805262804010666,167.0,Tier 5,Tier 5,False
Malawi,0.1971199171180266,0.3713945544816081,0.2223137486325872,0.2179637079453785,True,True,False,True,False,False,True,False,3,0.75,B,0.2030096776822058,0.3359554533346797,0.2192981626622059,0.1182472246320583,0.2809279050030028,0.3200634232363084,0.326205055302319,0.2219195531368106,159.0,159.0,154.0,0.2219195531368106,163,Emerging,163,0.24673242824442373,149.0,Tier 5,Tier 4,True
Myanmar,0.1148774880758125,0.1413759290844218,0.3982582837723025,0.3698399394553571,True,True,True,True,False,False,False,False,4,1.0,A,0.1156470547269488,0.0757666331328272,0.4000218173884586,0.3832516458485807,0.2069842386256081,0.2432156510804167,0.2075106809846371,0.2192368568968872,179.0,181.0,180.0,0.2192368568968873,164,Emerging,164,0.1799816522269803,168.0,Tier 5,Tier 5,False
Somalia,0.1498725340623882,0.4092081147622026,0.1480396265443826,0.2619649703562118,True,False,False,True,False,True,True,False,2,0.5,C,0.1528207987837767,0.378728796667423,0.1430065586933464,0.1950237482661273,0.303192788317676,0.3453913023171077,0.3477893763369726,0.2128188767084305,156.0,150.0,148.0,0.2128188767084305,165,Emerging,165,0.21707795245150666,161.0,Tier 5,Tier 5,False
Nicaragua,0.1542887277258097,0.1964772709589441,0.1769328802039082,0.3890415032781305,True,True,True,True,False,False,False,False,4,1.0,A,0.1575119328663663,0.1380952950362483,0.1726846296498309,0.4167558963604315,0.21057416290457,0.2174930443950391,0.1905813799494863,0.2062161957496984,178.0,184.0,187.0,0.2062161957496985,166,Emerging,166,0.15582574564797344,176.0,Tier 5,Tier 5,False
Niger,0.0923239782444772,0.3128209392553556,0.1865208424325731,0.3540554781011742,True,True,False,True,False,False,True,False,3,0.75,B,0.0916894236275406,0.2696990803372332,0.1825330263275999,0.355709798096683,0.2718562371382737,0.3278878618114223,0.3000077782735251,0.2048284774433262,165.0,158.0,162.0,0.2048284774433262,167,Emerging,167,0.16871662947541013,172.0,Tier 5,Tier 5,False
Honduras,0.1530787659767057,0.2795780487166018,0.203483432455395,0.3009161386125323,True,True,True,True,False,False,False,False,4,1.0,A,0.1562266421313006,0.2320959147047014,0.1999563652230827,0.2629885094196551,0.2037417977934935,0.2081423989422313,0.2013658182390756,0.2044166716582668,181.0,185.0,182.0,0.2044166716582668,168,Emerging,168,0.1903981219048475,165.0,Tier 5,Tier 5,False
Djibouti,0.1665288054240101,0.3033750947895522,0.189171159090086,0.2732792601389062,True,True,False,True,False,False,True,False,3,0.75,B,0.1705140451014276,0.2590142798210849,0.1852553326052416,0.2147657235938595,0.2704143259245371,0.3166464399393323,0.3066018846548481,0.203386874612521,166.0,163.0,159.0,0.203386874612521,169,Emerging,169,0.2006634674824362,164.0,Tier 5,Tier 5,False
Saint Kitts and Nevis,0.1288733266580864,0.270789143654463,0.1336948165088665,0.3685538044750998,True,False,False,False,False,True,True,True,1,0.25,D,0.1305142368280299,0.2221542204830475,0.1282721056231577,0.3810075063103474,0.3287166188941011,0.3759917382753708,0.3613334660210757,0.2002970360143941,144.0,135.0,141.0,0.2002970360143942,170,Emerging,170,0.1570458966335904,175.0,Tier 5,Tier 5,False
Saint Vincent and the Grenadines,0.1408203738733197,0.2776266006105538,0.1352428814608883,0.3470910296866161,True,False,False,False,False,True,True,True,1,0.25,D,0.1432050752851157,0.229888506589289,0.1298622201195292,0.3435577345193678,0.3337368536268918,0.3797999945173777,0.3659043013870644,0.1997224481824515,142.0,130.0,139.0,0.1997224481824515,171,Emerging,171,0.1652969939901878,173.0,Tier 5,Tier 5,False
Libya,0.2584009785731744,0.1207095039707569,0.1858538657604078,0.3088199064908667,True,True,True,True,False,False,False,False,4,1.0,A,0.2681059343048796,0.0523895141763543,0.1818479328024435,0.2767795642226586,0.2055066660344676,0.2027525120977533,0.1905765151770148,0.1996118977697452,180.0,186.0,188.0,0.1996118977697452,172,Emerging,172,0.18114263313897816,166.0,Tier 5,Tier 5,False
Micronesia (Federated States of),0.1304678909160848,0.2403265704358861,0.1425400485683005,0.3711514627730135,True,False,False,False,False,True,True,True,1,0.25,D,0.1322080743966885,0.1876960500963332,0.1373575976130815,0.3855400847586855,0.3293866662059979,0.3765000236432448,0.3619435323054465,0.1954994912807953,143.0,134.0,140.0,0.1954994912807953,173,Emerging,173,0.15001528561710756,179.0,Tier 5,Tier 5,False
Timor-Leste,0.080396456441294,0.3399575702057176,0.1802890971667395,0.3064716357932532,True,True,False,False,False,False,True,True,2,0.5,C,0.0790193261824949,0.3003950641039205,0.1761320103547528,0.2726821349482174,0.2741765445930819,0.3305341170564367,0.303788963482173,0.190285356442934,163.0,157.0,161.0,0.1902853564429341,174,Emerging,174,0.17056455915971752,171.0,Tier 5,Tier 5,False
Iraq,0.2574107896862957,0.219908672870074,0.2124044180118946,0.1826152129705428,True,True,True,True,False,False,False,False,4,1.0,A,0.2670540989032956,0.1646000565893834,0.2091196683756954,0.0565686633552333,0.1889053141593021,0.1818671194324995,0.1974675133436639,0.1894133156451551,186.0,190.0,184.0,0.1894133156451551,175,Emerging,175,0.2212082778450542,158.0,Tier 5,Tier 5,False
Guinea,0.0882557582795792,0.2544265790206249,0.2300339847068818,0.329246242516694,True,True,True,True,False,False,False,False,4,1.0,A,0.0873679271562969,0.2036454741578163,0.2272281007963345,0.312420884146658,0.1844907558451279,0.2000896570941715,0.1818914071068883,0.1888239400153959,187.0,187.0,189.0,0.1888239400153959,176,Emerging,176,0.1592423189344046,174.0,Tier 5,Tier 5,False
Zimbabwe,0.2595193682963511,0.2235026631873492,0.1503823279524214,0.2160812941167516,True,True,True,True,False,False,False,False,4,1.0,A,0.2692939519843279,0.1686654495498621,0.145412894076579,0.1149626554655362,0.1934367154228065,0.1803757713859415,0.1922463448480213,0.1886862772189231,185.0,191.0,186.0,0.1886862772189231,177,Emerging,177,0.2063312461844253,163.0,Tier 5,Tier 5,False
Sao Tome and Principe,0.0850128975548908,0.307314460657779,0.1549025010990044,0.3352796848773534,True,False,False,False,False,True,True,True,1,0.25,D,0.0839231745865261,0.2634703492190629,0.1500558470980938,0.322948462325504,0.3102861527201489,0.3620107310942519,0.3445528509535548,0.1872638570498694,155.0,143.0,151.0,0.1872638570498694,178,Emerging,178,0.15478918214589288,177.0,Tier 5,Tier 5,False
Comoros,0.131274935751109,0.2179697149691569,0.1513418258966382,0.3279031430585545,True,True,False,False,False,False,True,True,2,0.5,C,0.1330653636870379,0.1624067769460956,0.1463984545263167,0.3100773489469642,0.2628032950171425,0.3179914253723087,0.2858741521506924,0.1771397090732355,168.0,161.0,164.0,0.1771397090732355,179,Emerging,179,0.14532249127884142,182.0,Tier 5,Tier 5,False
Madagascar,0.1258502387956234,0.289553912480526,0.0707306711979609,0.323049250439395,True,True,True,False,False,False,False,True,3,0.75,B,0.1273029395917407,0.2433802540435174,0.0635976873568234,0.3016079328217492,0.193874396567382,0.1879423438954589,0.1744479732010221,0.1749315466875816,184.0,189.0,191.0,0.1749315466875816,180,Emerging,180,0.14461289373973363,183.0,Tier 5,Tier 5,False
Mali,0.164000206501554,0.2540790397009392,0.0796516567544605,0.288416805030704,True,True,True,True,False,False,False,False,4,1.0,A,0.167828022365472,0.2032523501427214,0.072760990509436,0.2411787856168425,0.1772928045949761,0.1675227148358616,0.1649366360890481,0.1699173851732953,189.0,192.0,192.0,0.1699173851732953,181,Emerging,181,0.1528617228311662,178.0,Tier 5,Tier 5,False
Suriname,0.0737471163521128,0.3785423411676922,0.1717246198823888,0.1714482387703455,True,True,False,True,False,False,True,False,3,0.75,B,0.0719560159437587,0.3440407733025534,0.1673348991832194,0.0370837347048362,0.2136790123765427,0.2636100880432832,0.2703094207385182,0.1508272197199303,177.0,171.0,165.0,0.1508272197199303,182,Emerging,182,0.17805051959840096,169.0,Tier 5,Tier 5,False
Equatorial Guinea,0.0560676603138352,0.1671001434614802,0.1734816119425073,0.3199982237480835,True,True,False,False,False,False,True,True,2,0.5,C,0.0531758842050268,0.1048649419233824,0.1691396158013144,0.2962842850434986,0.217542591940392,0.2820248609975339,0.2415126577423256,0.137526195769182,176.0,166.0,174.0,0.137526195769182,183,Emerging,183,0.09952912655792834,186.0,Tier 5,Tier 5,False
Syrian Arab Republic,0.1358913768647058,0.0743948159425676,0.2167849913425859,0.2547180600740989,True,True,False,False,False,False,True,True,2,0.5,C,0.137969212091069,0.0,0.2136192296805703,0.1823788251874742,0.2261944596018895,0.2856126613699308,0.2436450207419952,0.129929194183687,175.0,165.0,173.0,0.129929194183687,184,Emerging,184,0.1173759298526201,184.0,Tier 5,Tier 5,False
Burundi,0.0909125580383334,0.2267693547307254,0.0088147833474936,0.2993663040932398,True,True,True,True,False,False,False,False,4,1.0,A,0.0901901321701168,0.1723606138747804,0.0,0.2602842482216841,0.1321512853557031,0.123317852657425,0.1140812575306454,0.1231834651812578,193.0,193.0,193.0,0.1231834651812578,185,Emerging,185,0.09036984311061906,187.0,Tier 5,Tier 5,False
Turkmenistan,0.1431475143387359,0.1742850609877841,0.1983313430859289,0.1501952428715164,True,True,False,True,False,False,True,False,3,0.75,B,0.1456770972987131,0.1129922629661395,0.1946643314603586,0.0,0.1800839071874759,0.2289797338479494,0.2292981175833312,0.1203193401300799,188.0,183.0,177.0,0.1203193401300799,186,Emerging,186,0.14911650136622645,180.0,Tier 5,Tier 5,False
Central African Republic,0.0205523956386631,0.1518859585218665,0.1556691667598269,0.299901067077275,True,True,False,False,False,False,True,True,2,0.5,C,0.0154495340338684,0.0876552015254672,0.1508433374288786,0.2612173406066039,0.1985339382007155,0.267116957644443,0.2232627800072574,0.1094124959789819,183.0,169.0,179.0,0.1094124959789819,187,Emerging,187,0.07307961231752229,188.0,Tier 5,Tier 5,False
Liberia,0.0504072981046679,0.2611678516452462,0.0972812234494477,0.1599226499175314,True,True,True,True,False,False,False,False,4,1.0,A,0.0471631229669578,0.2112709599976283,0.0908694229300752,0.0169730697722596,0.0863839141380782,0.0857215625458027,0.0978341049677703,0.0899798605505504,194.0,194.0,194.0,0.0899798605505505,188,Emerging,188,0.10745326360531382,185.0,Tier 5,Tier 5,False
Eritrea,0.0060083359076905,0.088856877889039,0.1476392240012422,0.2623912303472126,True,True,False,False,False,False,True,True,2,0.5,C,0.0,0.0163589658404441,0.1425952801566158,0.1957675169327571,0.1754996227970766,0.2476206604060915,0.1983844875892444,0.0725213387502083,190.0,178.0,183.0,0.0725213387502083,189,Emerging,189,0.04302366978838863,192.0,Tier 5,Tier 5,False
South Sudan,0.0077494154071724,0.0743948159425676,0.1504576774956272,0.2620163595363543,True,True,False,False,False,False,True,True,2,0.5,C,0.0018494744576463,0.0,0.1454902903129514,0.1951134157526396,0.1723482904148469,0.2447659637891743,0.1946190314121439,0.0697633090928265,191.0,179.0,185.0,0.0697633090928265,190,Emerging,190,0.039762087106833,193.0,Tier 5,Tier 5,False
Yemen,0.0285386873063819,0.1486329132990291,0.0975772562809216,0.2042569130543395,True,False,False,False,False,True,True,True,1,0.25,D,0.0239330308846181,0.0839754734289629,0.0911734967973337,0.0943306366925247,0.286555285444845,0.3440089387001392,0.3229463139725149,0.0663988693704045,158.0,152.0,156.0,0.0663988693704045,191,Emerging,191,0.05971369634405639,190.0,Tier 5,Tier 5,False
Sudan,0.0598416387889014,0.098329870948969,0.1340208421735098,0.1810731530476861,True,True,False,True,False,False,True,False,3,0.75,B,0.0571848204973782,0.0270744758726751,0.1286069870083744,0.0538779678245703,0.1361861001271226,0.1970051117233128,0.1813766333408206,0.0647833738091887,192.0,188.0,190.0,0.0647833738091887,192,Emerging,192,0.06739346736642705,189.0,Tier 5,Tier 5,False
Afghanistan,0.0610516005380055,0.102615014056443,0.0659300868990581,0.2206450414449336,True,True,False,False,False,False,True,True,2,0.5,C,0.058470111232444,0.0319216760835472,0.0586667064733862,0.1229258055072455,0.202323144563048,0.2684100452160559,0.223659432815529,0.0646178943029949,182.0,168.0,178.0,0.0646178943029949,193,Emerging,193,0.05066251257902269,191.0,Tier 5,Tier 5,False
Haiti,0.0622981910974804,0.1088655739108627,0.0088147833474936,0.2515412115441287,True,True,True,True,False,False,False,False,4,1.0,A,0.0597943111897566,0.0389920852354768,0.0,0.1768356345406743,0.0706574292498375,0.0670570867738111,0.0558136400042468,0.0645093853426318,195.0,195.0,195.0,0.0645093853426319,194,Emerging,194,0.037625285864438966,194.0,Tier 5,Tier 5,False
Guinea Bissau,0.0060083359076905,0.088856877889039,0.1027535553080468,0.2094576642393406,True,False,False,False,False,True,True,True,1,0.25,D,0.0,0.0163589658404441,0.0964903978161415,0.1034052762458627,0.277087870560147,0.3368271347110103,0.314326399350433,0.0447237695139096,160.0,154.0,158.0,0.0447237695139096,195,Emerging,195,0.030678971652542374,195.0,Tier 5,Tier 5,False
